ip version|port|bytes
4|6818|1472181
6|57960|58340
6|63105|19141
4|6819|3220333
6|57961|18058
6|63106|12175
6|57962|17145
6|63107|55073
6|57963|10031
6|63108|1864
4|49210|7761204
6|57964|10045816
6|63109|6073
4|49211|99120776
6|57965|3710597
6|57966|168367
4|49212|16514237
6|57967|19817
4|49213|13034601
6|23080|3214
6|57968|8228
4|49214|10520913
4|10430|769610
6|23081|3073
4|49215|4714775
4|10431|749036
6|57969|53292
4|49216|4708345
6|23082|2671
4|10432|2062573
6|23083|1843
4|49217|6002748
4|10433|4671347
4|49218|18614891
6|23084|1822
4|10434|6812816
4|49219|24841680
6|23085|3180
4|10435|1018217
6|23086|2233
4|10436|7853541
6|23087|4880
4|10437|691485
6|23088|4628
4|10438|1202717
6|23089|1954
6|7530|2629
4|10439|1421594
6|7531|3105
6|7532|2204
6|7533|1977
6|7534|2244
6|7535|3409
6|7536|8558
6|7537|4734
6|7538|3136
6|64950|2754499
6|7539|1812
6|64951|16191
6|64952|3579
6|64953|246535
6|64954|12384
6|64955|239235
6|64956|32181
6|64957|10035
6|64958|26613
6|64959|93071
6|47740|5562
6|47741|3188
6|47742|4749
6|49130|3876
6|47743|93514
6|49131|4958
6|47744|151978
6|49132|416671
6|47745|2994
6|49133|3454
6|47746|11970
6|49134|3293
6|47747|5441
6|49135|10994
6|47748|14682
6|49136|3600
6|47749|3962
6|49137|23971
6|49138|3271
6|49139|2683
4|59440|7386712
4|59441|22963968
4|59442|8249320
4|59443|4823252
4|59444|52211256
4|59445|5408617
4|59446|1571631
6|54730|30796
4|59447|2295871
6|54731|13824
4|59448|4322291
6|54732|14965
4|59449|6190535
6|54733|4321
6|56120|354782
6|54734|12323
6|56121|5271
6|56122|66490
6|54735|9773
6|54736|10251
6|56123|22092
6|56124|4956
6|54737|133368
6|56125|24759
6|54738|156401
6|54739|16365481
6|56126|22057
6|56127|3441
6|56128|8958
6|56129|19953
6|37520|3608
6|37521|6084
6|37522|1963
6|37523|12680
6|37524|2233
6|37525|3090
4|6820|1241890
6|37526|3941
4|6821|469164
6|37527|127232
4|6822|2041779
6|37528|33173
4|6823|8611153
6|37529|13423
6|63110|7961
4|6824|1324050
6|63111|310853
4|6825|408951
6|63112|15476
4|6826|115652844
6|63113|2417
4|6827|15357807
6|63114|4649
4|6828|3023771
6|63115|12669
6|57970|14926
4|6829|313074
6|63116|9701
6|57971|14583
6|57972|15298
6|63117|18305
6|57973|3456
6|63118|4614
4|49220|14439612
6|57974|19067
6|63119|5436
4|49221|4102922
6|57975|19523
4|49222|16638008
6|57976|11373
4|49223|10826483
6|57977|825472
6|23090|2586
4|49224|10971951
4|10440|1668047
6|57978|9313
6|23091|2302
6|57979|67010
4|49225|6539542
4|10441|14345294
4|49226|5802668
6|23092|82824
4|10442|16323980
6|23093|2890
4|49227|12584079
4|10443|19956774
6|23094|4090
4|49228|10335747
4|10444|1749664
