ip version|port|bytes
6|26290|4387754
6|26291|62546
6|26292|46824
6|47710|4067268
6|26293|93831
6|26294|250090
6|47711|40621
6|26295|52253
6|47712|75199
6|26296|41472
6|49100|192612
6|50490|5550699
6|47713|60393
6|47714|45486
6|26297|45037
6|49101|42838
6|50491|2266655
6|26298|1220982
6|49102|71830
6|50492|1506794
6|47715|53010
6|26299|92034
6|49103|49235
6|50493|1934650
6|47716|69487
6|47717|51431
6|49104|47902
6|50494|1206363
6|47718|44990
6|49105|81061
6|50495|3962483
6|49106|187228
6|50496|927126
6|47719|52532
6|49107|49685
6|50497|3308512
6|49108|1652896
6|50498|7495722
6|49109|105267
6|50499|5209802
4|59410|20707228
6|31890|52900
4|59411|14311281
6|31891|42207
4|59412|24635258
6|31892|2444912
4|62190|14477072
4|59413|15475709
6|31893|37062742
4|62191|10925116
4|59414|20644368
6|33280|44171
6|31894|36334
4|62192|29685934
4|59415|48991144
6|33281|62101
6|31895|33324
4|62193|20194360
4|59416|25264563
6|33282|363828
6|31896|30199
6|54700|2075644
4|62194|12891223
4|59417|11385828
6|33283|62403
6|31897|41452
6|54701|166518
4|62195|74810845
4|59418|53958039
6|33284|43200
6|31898|4800350
6|54702|185614
6|33285|42334
4|62196|14917265
4|59419|18259056
6|31899|40249
6|54703|645596
4|62197|25350493
6|33286|1240088
6|54704|460217
4|62198|8785284
6|33287|42554
6|54705|368861
4|62199|22703618
6|33288|565089
6|54706|664885
4|19390|10683053
6|33289|39143
6|54707|1760298
4|19391|4829970
6|54708|609908
4|19392|8465801
6|54709|151322
4|19393|9795174
4|19394|9006227
4|19395|12970264
4|43590|18692694
4|19396|9695953
6|14680|4612866
4|43591|8370353
4|19397|56635123
6|14681|29787
4|43592|16930806
4|19398|13208377
6|14682|36153
4|43593|12224041
4|19399|4311975
6|14683|35158
6|16070|279158
4|43594|16529712
6|16071|41744
6|14684|33547
4|43595|8597029
6|14685|37215
6|16072|115175
4|43596|69442000
6|16073|41333
6|14686|51052
4|43597|8792575
6|14687|30953
6|16074|40802
4|43598|48549508
6|14688|1859418
6|16075|37424
4|43599|11719527
6|16076|70505
6|14689|37194
6|40270|60340
6|16077|46225
6|40271|61841
6|16078|37962
6|40272|1748000
6|16079|45988
6|40273|59027
6|40274|55960
6|40275|51502
6|40276|56416
6|40277|56859
6|40278|2020006
4|26380|24939144
6|40279|61508
4|26381|22416605
4|26382|124508788
6|57940|1346185
4|26383|52481766
6|57941|113069
4|26384|86475810
6|57942|236323
4|26385|47274211
6|57943|127524
4|26386|23130328
6|57944|436816
4|26387|15493973
6|57945|221181
4|26388|258537823
6|57946|117371
4|26389|17890485
6|57947|456108
6|23060|49062
4|10410|22399314
6|57948|181539
6|23061|55816
4|10411|7666522
6|57949|136257
6|23062|33520601
4|10412|10250879
6|23063|43346
4|10413|25060502
6|23064|41523
4|10414|14031160
6|23065|37784
4|10415|5553946
6|23066|101684
4|10416|17330259
6|23067|28752
4|10417|5051269
6|23068|604788
4|10418|18706426
6|7510|50850
6|23069|39979
4|10419|6469290
6|7511|40530
6|7512|24938
6|7513|53337
6|7514|35486
6|7515|39964
6|7516|28707
6|7517|43356
6|7518|32925
6|64930|267293
6|7519|48829
6|64931|80792
6|64932|56326
6|64933|94739
6|64934|8947847
6|64935|96312
6|64936|1264858
6|64937|129228
