ip version|port|bytes
6|40269|79670
4|26370|45057936
4|26371|82506899
6|3294|75303
4|26372|94673497
6|57930|86448
6|3295|96674
6|3296|84777
4|26373|37185531
6|57931|89824
6|57932|79478
6|3297|78465
4|26374|47409478
6|57933|83041
6|3298|83837
4|26375|25603708
4|26376|28726354
6|57934|77030
6|3299|89372
4|26377|18455192
6|57935|101386
4|26378|66169262
6|57936|81504
4|26379|12179344
6|57937|86294
6|23050|105088
4|10400|7906367
6|57938|81617
6|23051|88067
4|10401|4260996
6|57939|100208
6|23052|102232
4|10402|25365499
6|23053|94761
4|10403|7283724
6|23054|82339
4|10404|11182383
6|23055|79574
4|10405|1523914
6|23056|86874
4|10406|4653584
6|23057|81087
4|10407|2520117
6|23058|85005
4|10408|5285302
6|7500|77703
6|23059|79475
4|10409|1105989
6|7501|101186
6|7502|85604
6|7503|82930
6|7504|83486
6|7505|92479
6|7506|93015
6|7507|84663
6|7508|104209
6|64920|74146
6|7509|103067
6|64921|86446
6|64922|89711
6|64923|118186
6|64924|84106
6|64925|85536
6|64926|82468
6|64927|91036
6|64928|90749
6|64929|78986
6|26290|83676
6|26291|76783
6|26292|103975
6|47710|73228
6|26293|77827
6|26294|94274
6|47711|78527
6|26295|93327
6|47712|103003
6|50490|76212
6|47713|64186
6|49100|90115
6|26296|97291
6|26297|74490
6|49101|88015
6|47714|78557
6|50491|106403
6|26298|84486
6|49102|97380
6|50492|87963
6|47715|81378
6|47716|116504
6|26299|96048
6|49103|96103
6|50493|90282
6|47717|75062
6|50494|72400
6|49104|103192
6|47718|93177
6|49105|88830
6|50495|84924
6|49106|93251
6|50496|90385
6|47719|109882
6|49107|89575
6|50497|100083
6|50498|73755
6|49108|90858
6|49109|77108
6|50499|64408
4|59410|46704296
6|31890|96021
4|59411|14525419
6|31891|79387
4|59412|50793758
6|31892|111842
4|62190|8189483
4|59413|66511037
6|33280|95256
6|31893|79444
4|62191|24294387
4|59414|20242244
6|31894|87082
6|33281|86765
4|62192|14544019
4|59415|8104177
6|31895|96434
4|62193|11169415
4|59416|11101913
6|33282|110155
6|33283|109033
6|31896|90906
6|54700|75631
4|62194|8840576
4|59417|16264127
6|31897|92869
6|54701|83649
4|62195|7926336
4|59418|22915724
6|33284|92188
6|54702|92209
6|33285|79585
6|31898|97071
4|62196|50014636
4|59419|46782339
6|31899|75178
6|54703|80505
4|62197|11715196
6|33286|91685
6|54704|82365
4|62198|32774724
6|33287|108078
6|33288|78615
6|54705|98243
4|62199|180469767
6|54706|82402
4|19390|5304823
6|33289|76702
6|54707|93965
4|19391|3162219
6|54708|106332
4|19392|9189434
6|54709|81277
4|19393|3650654
4|19394|1530376
4|19395|998200
4|43590|19118245
4|19396|16055845
6|14680|92143
4|43591|56848380
4|19397|448777
6|14681|69675
4|43592|31445357
4|19398|18822479
6|14682|75130
4|43593|9503010
4|19399|616282
6|16070|88332
4|43594|5613112
6|14683|99481
6|14684|77735
6|16071|83354
4|43595|8299491
6|16072|83791
4|43596|46022610
6|14685|81487
6|14686|64585
6|16073|93297
4|43597|8762467
6|16074|72242
4|43598|12048104
6|14687|87825
6|16075|96678
4|43599|18568020
6|14688|77673
6|14689|89332
6|16076|96015
6|40270|95281
6|16077|104130
6|40271|88293
6|16078|89136
6|40272|65881
6|16079|80199
6|40273|97565
6|40274|97242
6|40275|65962
6|40276|67534
6|40277|82012
6|40278|71301
6|40279|113532
4|26380|59742172
4|26381|23184801
4|26382|60342240
6|57940|81517
4|26383|13574660
6|57941|70861
4|26384|29097426
6|57942|87223
4|26385|21088424
6|57943|70860
6|57944|90906
4|26386|65134263
6|57945|84939
4|26387|21031539
4|26388|50473360
6|57946|80713
6|57947|66379
4|26389|89301672
6|57948|71884
6|23060|88539
4|10410|4938277
6|57949|97944
6|23061|99570
4|10411|2760348
6|23062|100460
4|10412|6835948
6|23063|89995
4|10413|1306651
6|23064|100837
4|10414|12510419
6|23065|93317
4|10415|792334
6|23066|86931
4|10416|3958280
6|23067|81190
4|10417|55886084
6|23068|84125
4|10418|3987747
6|23069|80225
6|7510|113418
4|10419|3180937
6|7511|76736
6|7512|84579
6|7513|82164
6|7514|95664
6|7515|98205
6|7516|75975
6|7517|99811
6|7518|89013
6|64930|70816
6|64931|95507
6|7519|74072
6|64932|88769
6|64933|96282
6|64934|81892
6|64935|80914
6|64936|71692
6|64937|95440
6|64938|86583
6|64939|94352
6|47720|77220
6|47721|77943
6|47722|99021
6|47723|91233
6|49110|99633
6|47724|73324
6|49111|98936
6|47725|85125
6|49112|81956
6|47726|90341
6|49113|99040
6|47727|85818
6|49114|105085
6|47728|105628
6|49115|90681
6|49116|91558
6|47729|104456
6|49117|96885
6|49118|75466
6|49119|93954
4|59420|35403634
4|59421|5781808
4|59422|19106393
4|59423|29930433
4|59424|154317944
6|33290|86723
6|33291|94646
4|59425|9877488
6|33292|91966
4|59426|25300556
6|33293|64801
6|54710|103695
4|59427|102859899
6|54711|75073
6|33294|92775
4|59428|9976217
6|54712|93064
4|59429|7263102
6|33295|99026
6|56100|89943
6|54713|80501
6|33296|82029
6|56101|112343
6|54714|80649
6|33297|81071
6|56102|107410
6|54715|108550
6|33298|83013
6|56103|86517
6|54716|83541
6|33299|85121
6|54717|75194
6|56104|88554
6|54718|127059
6|56105|88242
6|54719|104158
6|56106|95822
6|56107|83523
6|56108|107014
6|56109|101422
6|14690|76020
6|14691|88951
6|14692|90865
6|16080|82211
6|14693|77423
6|14694|82822
6|16081|87051
6|16082|83399
6|14695|84846
6|14696|95222
6|37500|105820
6|16083|77246
6|14697|87463
6|16084|95407
6|37501|82341
6|14698|92606
6|16085|96407
6|37502|87354
6|37503|77259
6|16086|89041
6|14699|68915
6|40280|83827
6|16087|110987
6|40281|94251
6|37504|87155
6|16088|104230
6|40282|99945
6|37505|93047
4|6800|3363115
6|40283|92575
6|37506|98240
6|16089|87311
4|6801|943265
6|40284|83639
6|37507|82454
4|6802|9124742
6|37508|63240
6|40285|86284
4|6803|1144535
6|37509|91514
6|40286|85702
4|6804|11666388
6|40287|90221
4|6805|1082940
6|40288|74692
4|6806|2422653
6|40289|73453
4|26390|208683214
4|6807|4272514
4|26391|32231667
4|6808|8028843
6|57950|97288
4|26392|54082942
4|6809|816895
4|26393|62089967
6|57951|74229
4|26394|24681785
6|57952|96023
4|26395|80848092
6|57953|105589
6|57954|99314
4|26396|54188876
4|49200|53119652
4|26397|85011937
4|49201|217286761
6|57955|70370
4|26398|27368869
4|49202|156614074
6|57956|78405
4|26399|26706925
4|49203|427754442
6|57957|73442
6|23070|81161
6|57958|90067
4|49204|84909922
4|10420|86602468
6|57959|83001
4|49205|34454376
6|23071|95226
4|10421|976211
